TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2022-08-01 00:01:49.515,,,,,,,,,,,,,,171.52812195
2022-08-01 00:02:49.605,,,,,,,,,,,,,,173.53204346
2022-08-01 00:06:49.916,,,,,,,,,,,,152.4616394,,172.84777832
2022-08-01 00:09:50.156,,,,0.0,,,,,,,,,131.27058411,
2022-08-01 00:10:50.155,,,,,,,,,16.7598877,,,,,
2022-08-01 00:11:50.248,,,,,,,,,,1815.4708252,,,,
2022-08-01 00:14:50.462,,,,,,,,,16.82553101,,,,,
2022-08-01 00:18:50.814,,,,,,,,,16.9757576,,,,,
2022-08-01 00:20:50.910,,,,,,,,,,,,153.30070496,,
2022-08-01 00:21:51.006,,,,,,,,,,,,,,172.50563049
2022-08-01 00:22:51.014,,,,,,,,,,,,,,170.110672
2022-08-01 00:23:51.094,,,,0.0,,,,,,,,,132.47462463,
2022-08-01 00:24:51.175,,,,,,,,,,,,,,172.65226746
2022-08-01 00:25:51.244,,,,,,,,,17.33995819,1813.54443359,,,,
2022-08-01 00:27:51.429,0.0,,,0.0,,,0.0,5.39e-05,17.44322586,1813.30358887,,152.46144104,131.27058411,173.04328918
2022-08-01 00:28:51.521,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 00:29:51.523,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 00:30:51.548,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 00:31:51.645,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 00:32:51.652,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 00:33:51.742,0.0,,,,,,0.0,5.39e-05,17.8100605,,,,,
2022-08-01 00:34:51.829,0.0,,,,,,0.0,5.39e-05,,,,153.2830658,,
2022-08-01 00:35:51.831,0.0,,,,,,0.0,6.02e-05,,,,,,
2022-08-01 00:36:51.833,0.0,,,,,,0.0,5.39e-05,,,,,,172.75003052
2022-08-01 00:37:51.905,0.0,,,0.0,,,0.0,6.649e-05,18.06612396,,,,131.75221252,170.99046326
2022-08-01 00:39:52.065,,,,,,,,,,1813.30358887,,,,173.33654785
2022-08-01 00:41:52.277,,,,,,,,,18.39292145,,,,,
2022-08-01 00:45:52.377,,,,,,,,,,,,,,171.87025452
2022-08-01 00:46:52.475,,,,,,,,,,,,,,172.99441528
2022-08-01 00:48:52.562,,,,,,,,,,,,153.14825439,,
2022-08-01 00:50:52.724,,,,,,,,,,,,,,173.48316956
2022-08-01 00:51:52.799,,,,0.0,,,,,18.60183525,,,,132.95622253,
2022-08-01 00:53:52.960,,,,,,,,,,1815.4708252,,,,173.43429565
2022-08-01 00:54:53.046,,,,,,,,,18.50817108,,,,,174.80282593
2022-08-01 00:56:53.218,,,,,,,,,,,,,,173.09216309
2022-08-01 00:59:53.412,,,,,,,,,,,,,,173.87417603
2022-08-01 01:01:53.592,,,,,,,,,,,,,,173.82530212
2022-08-01 01:02:53.674,,,,,,,,,,,,153.63153076,,172.35900879
2022-08-01 01:03:53.763,,,,,,,,,18.59727287,,,,,
2022-08-01 01:04:53.764,,,,,,,,,,,,,,171.67474365
2022-08-01 01:05:53.865,,,,0.0,,,,,,,,,131.75221252,171.23483276
2022-08-01 01:07:53.939,,,,,,,,,,1813.30358887,,,,173.97192383
2022-08-01 01:08:53.961,,,,,,,,,,,,,,171.91912842
2022-08-01 01:10:53.998,,,,,,,,,,,,,,173.58091736
2022-08-01 01:11:54.075,,,,,,,,,,,,,,172.01687622
2022-08-01 01:15:54.282,,,,,,,,,19.54691124,,,,,
2022-08-01 01:16:54.367,,,,,,,,,,,,153.51617432,,
2022-08-01 01:19:54.584,,,,0.0,,,,,,,,,132.71542358,173.77642822
2022-08-01 01:20:54.601,,,,,,,,,,,,,,172.70114136
2022-08-01 01:21:54.624,,,,,,,,,20.23541451,1813.54443359,,,,
2022-08-01 01:24:54.799,,,,,,,,,,,,,,173.09216309
2022-08-01 01:25:54.836,,,,,,,,,,,,,,174.85169983
2022-08-01 01:27:55.033,,,,,,,,,20.38160324,,,,,173.28765869
2022-08-01 01:29:55.199,,,,,,,,,,,,,,173.62979126
2022-08-01 01:30:55.298,,,,,,,,,,,,152.93371582,,172.21238708
2022-08-01 01:31:55.412,,,,,,,,,,,,,,173.58091736
2022-08-01 01:32:55.428,0.0,,,0.0,,,0.0,6.02e-05,20.29985428,1816.1932373,,152.91801453,134.40107727,173.28765869
2022-08-01 01:33:55.517,0.0,,,0.0,,,0.0,6.02e-05,,,,,133.43786621,174.94946289
2022-08-01 01:34:55.551,0.0,,,,,,0.0,5.39e-05,,,,,,174.80282593
2022-08-01 01:35:55.643,0.0,,,,,,0.0,6.649e-05,,1816.1932373,,,,
2022-08-01 01:36:55.735,0.0,,,,,,0.0,6.02e-05,20.28515625,,,,,171.72361755
2022-08-01 01:37:55.839,0.0,,,,,,0.0,6.02e-05,,,,,,
2022-08-01 01:38:55.842,0.0,,,,,,0.0,6.02e-05,,,,,,174.41181946
2022-08-01 01:39:55.836,0.0,,,,,,0.0,6.02e-05,20.19307899,,,,,
2022-08-01 01:40:55.927,0.0,,,,,,0.0,6.02e-05,,,,,,173.28765869
2022-08-01 01:41:55.993,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 01:42:56.088,0.0,,,,,,0.0,6.02e-05,,,,,,
2022-08-01 01:44:56.212,,,,,,,,,,,,152.38926697,,
2022-08-01 01:45:56.208,,,,,,,,,19.92947578,,,,,
2022-08-01 01:47:56.387,,,,0.0,,,,,19.7634697,,,,133.19702148,
2022-08-01 01:49:56.469,,,,,,,,,19.63297844,1815.95251465,,,,
2022-08-01 01:51:56.572,,,,,,,,,,,,,,173.23878479
2022-08-01 01:52:56.627,,,,,,,,,,,,,,174.31407166
2022-08-01 01:53:56.676,,,,,,,,,,,,,,173.53204346
2022-08-01 01:54:56.749,,,,,,,,,,,,,,171.47924805
2022-08-01 01:55:56.831,,,,,,,,,,,,,,173.58091736
2022-08-01 01:58:57.078,,,,,,,,,,,,152.01696777,,
2022-08-01 02:00:57.140,,,,,,,,,19.39102173,,,,,
2022-08-01 02:01:57.225,,,,0.0,,,,,,,,,132.47462463,
2022-08-01 02:02:57.310,,,,,,,,,,,,,,173.33654785
2022-08-01 02:03:57.385,,,,,,,,,,1814.98925781,,,,
2022-08-01 02:04:57.464,,,,,,,,,,,,,,171.91912842
2022-08-01 02:05:57.505,,,,,,,,,,,,,,172.11462402
2022-08-01 02:07:57.659,0.0,,,0.0,,,0.0,5.39e-05,19.35897064,1815.23010254,,152.0892334,132.95622253,174.11857605
2022-08-01 02:08:57.730,0.0,,,,,,0.0,5.39e-05,,,,,,171.67474365
2022-08-01 02:09:57.799,0.0,,,,,,0.0,6.02e-05,,,,,,173.62979126
2022-08-01 02:10:57.879,0.0,,,,,,0.0,5.39e-05,,,,,,173.48316956
2022-08-01 02:11:57.966,0.0,,,,,,0.0,4.761e-05,,,,,,171.91912842
2022-08-01 02:12:57.977,0.0,,,,,,0.0,5.39e-05,,,,152.27714539,,
2022-08-01 02:13:58.058,0.0,,,,,,0.0,5.39e-05,,,,,,173.28765869
2022-08-01 02:14:58.128,0.0,,,,,,0.0,5.39e-05,19.42159462,,,,,
2022-08-01 02:15:58.219,0.0,,,0.0,,,0.0,5.39e-05,,,,,132.23381042,
2022-08-01 02:16:58.232,0.0,,,,,,0.0,4.761e-05,,,,,,
2022-08-01 02:17:58.320,0.0,,,,,,0.0,5.39e-05,,1814.50769043,,,,173.09216309
2022-08-01 02:18:58.418,,,,,,,,,19.49680901,,,,,171.33258057
2022-08-01 02:19:58.440,,,,,,,,,,,,,,172.84777832
2022-08-01 02:26:58.703,,,,,,,,,,,,153.23167419,,171.67474365
2022-08-01 02:29:58.804,,,,0.0,,,,,,,,,132.95622253,172.35900879
2022-08-01 02:30:58.810,,,,,,,,,,,,,,173.53204346
2022-08-01 02:31:58.815,,,,,,,,,,1813.30358887,,,,172.35900879
2022-08-01 02:32:58.834,,,,,,,,,19.98213387,,,,,
2022-08-01 02:35:59.037,,,,,,,,,,,,,,172.99441528
2022-08-01 02:36:59.127,,,,,,,,,,,,,,173.53204346
2022-08-01 02:37:59.229,,,,,,,,,,,,,,171.67474365
2022-08-01 02:39:59.318,,,,,,,,,20.25523186,,,,,
2022-08-01 02:40:59.334,,,,,,,,,,,,153.9539032,,
2022-08-01 02:42:59.410,,,,,,,,,,,,,,173.09216309
2022-08-01 02:43:59.423,0.0,,,0.0,,,0.0,5.39e-05,20.38324928,1814.02600098,,154.00334167,132.23381042,172.75003052
2022-08-01 02:44:59.435,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 02:45:59.537,0.0,,,,,,0.0,5.39e-05,,1814.74841309,,,,
2022-08-01 02:46:59.624,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 02:47:59.734,0.0,,,,,,0.0,5.39e-05,,,,,,172.89665222
2022-08-01 02:48:59.743,0.0,,,,,,0.0,6.02e-05,,,,,,174.85169983
2022-08-01 02:49:59.780,0.0,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 02:50:59.818,0.0,,,,,,0.0,4.761e-05,,,,,,
2022-08-01 02:51:59.843,0.0,,,,,,0.0,5.39e-05,,,,,,173.09216309
2022-08-01 02:52:59.852,0.0,,,,,,0.0,4.761e-05,,,,,,173.33654785
2022-08-01 02:53:59.854,0.0,,,,,,0.0,5.39e-05,20.3075161,,,152.7822876,,170.74607849
2022-08-01 02:56:59.910,,,,,,,,,,,,,,174.02081299
2022-08-01 02:58:00.006,,,,0.0,,,,,,,,,133.19702148,174.21632385
2022-08-01 02:59:00.016,,,,,,,,,,,,,,172.75003052
2022-08-01 03:00:00.105,,,,,,,,,,1814.98925781,,,,
2022-08-01 03:08:00.201,,,,,,,,,19.92895508,,,150.93695068,,
2022-08-01 03:11:00.245,,,,,,,,,,,,,,173.09216309
2022-08-01 03:12:00.264,,,,0.0,,,,,,,,,132.71542358,174.11857605
2022-08-01 03:14:00.296,,,,,,,,,,1815.23010254,,,,
2022-08-01 03:16:00.302,,,,,,,,,19.8398037,,,,,
2022-08-01 03:18:00.325,,,,,,,,,,,,,,173.62979126
2022-08-01 03:20:00.362,0.0,,,,,,,,,,,,,
2022-08-01 03:21:00.381,0.0,,,0.0,,,0.0,5.39e-05,19.7823391,1815.4708252,,151.32188416,133.43786621,173.48316956
2022-08-01 03:22:00.402,0.0,,,,,,0.0,5.39e-05,,,,151.35707092,,
2022-08-01 03:23:00.409,0.0,,,,,,0.0,4.761e-05,,,,,,173.48316956
2022-08-01 03:24:00.515,0.0,,,,,,0.0,5.39e-05,,,,,,170.9415741
2022-08-01 03:25:00.613,0.0,,,,,,0.0,6.02e-05,,,,,,172.60339355
2022-08-01 03:26:00.637,0.0,,,0.0,,,0.0,5.39e-05,,,,,133.43786621,
2022-08-01 03:27:00.644,0.0,,,,,,0.0,4.761e-05,,,,,,173.09216309
2022-08-01 03:28:00.750,0.0,,,,,,0.0,5.39e-05,,1815.23010254,,,,171.57699585
2022-08-01 03:29:00.847,0.0,,,,,,0.0,4.761e-05,,,,,,172.65226746
2022-08-01 03:30:00.920,0.0,,,,,,0.0,5.39e-05,19.63362503,,,,,
2022-08-01 03:31:01.027,,,,,,,0.0,5.39e-05,,,,,,
2022-08-01 03:35:01.155,,,,,,,,,,,,,,172.60339355
2022-08-01 03:36:01.295,,,,,,,,,,,,151.360672,,173.82530212
2022-08-01 03:37:01.307,,,,,,,,,,,,,,173.82530212
2022-08-01 03:38:01.364,,,,,,,,,,,,,,174.85169983
2022-08-01 03:39:01.445,,,,,,,,,19.47589111,,,,,173.09216309
2022-08-01 03:40:01.543,,,,0.0,,,,,,,,,132.47462463,
2022-08-01 03:42:01.720,,,,,,,,,,1815.4708252,,,,
2022-08-01 03:43:01.742,,,,,,,,,19.34441566,,,,,
2022-08-01 03:48:01.954,,,,,,,,,19.04647827,,,,,
2022-08-01 03:50:02.039,,,,,,,,,,,,150.64376831,,
2022-08-01 03:54:02.319,,,,0.0,,,,,,,,,133.19702148,173.67866516
2022-08-01 03:56:02.497,,,,,,,,,,1815.4708252,,,,
2022-08-01 03:57:02.605,,,,,,,,,18.05685425,,,,,173.92304993
2022-08-01 03:58:02.601,,,,,,,,,,,,,,174.90058899
2022-08-01 03:59:02.689,,,,,,,,,17.97415161,,,,,172.60339355
2022-08-01 04:00:02.769,,,,,,,,,17.7936039,,,,,
2022-08-01 04:01:02.860,,,,,,,,,17.78032112,,,,,171.91912842
2022-08-01 04:02:02.938,,,,,,,,,,,,,,173.72755432
2022-08-01 04:03:03.035,,,,,,,,,17.53227234,,,,,
2022-08-01 04:04:03.113,,,,,,,,,17.40625572,,,149.87486267,,
2022-08-01 04:05:03.199,,,,,,,,,,,,,,173.62979126
2022-08-01 04:06:03.266,,,,,,,,,,,,,,171.96800232
2022-08-01 04:07:03.343,,,,,,,,,,,,,,173.58091736
2022-08-01 04:08:03.410,,,,0.0,,,,,,,,,133.19702148,
2022-08-01 04:10:03.576,,,,,,,,,,1815.95251465,,,,
2022-08-01 04:18:04.147,,,,,,,,,,,,150.28051758,,
2022-08-01 04:22:04.472,,,,0.0,,,,,,,,,132.47462463,
2022-08-01 04:24:04.672,,,,,,,,,,1815.23010254,,,,
2022-08-01 04:27:04.935,,,,,,,,,,,,,,174.46069336
2022-08-01 04:28:04.958,,,,,,,,,,,,,,172.35900879
2022-08-01 04:29:05.039,,,,,,,,,,,,,,173.62979126
2022-08-01 04:31:05.233,0.0,,,0.0,,,0.0,4.761e-05,17.27397728,1814.02600098,,151.37791443,132.71542358,173.58091736
2022-08-01 04:32:05.315,0.0,,,,,,0.0,4.761e-05,,,,151.41946411,,
