TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2021-04-01 00:00:21.096,0.0,,,,,,0.0,,,,,,134.17408752,
2021-04-01 00:01:19.805,,,,,,,0.0,,,,,,,
2021-04-01 00:02:19.768,,,,,,,0.17056145,,,,,,,
2021-04-01 00:03:20.225,,,,,,,0.01071159,,,,,,,
2021-04-01 00:04:20.009,,,,,,,,,24.16492844,,,,,
2021-04-01 00:06:20.227,,,,,,,,,,141.57147217,,,,
2021-04-01 00:08:20.063,,,,0.0,,,,,,,,,,
2021-04-01 00:11:20.345,,,,,,,,,,,,149.39691162,,
2021-04-01 00:15:20.685,0.0,,,,,,,,,,,,134.17408752,
2021-04-01 00:18:21.028,,,,,,,,,24.66846657,,,,,
2021-04-01 00:19:20.888,0.0,,,0.0,,,0.0,,24.70119667,142.03381348,,148.94029236,134.40525818,156.33425903
2021-04-01 00:20:21.126,,,,,,,,,,142.26498413,,,,
2021-04-01 00:22:21.198,,,,0.0,,,,,,,,,,
2021-04-01 00:24:21.511,,,,,,,0.0,,,,,,,
2021-04-01 00:25:21.436,,,,,,,0.45977432,,,,,149.10852051,,
2021-04-01 00:26:21.205,,,,,,,0.48202145,,,,,,,
2021-04-01 00:27:21.500,,,,,,,0.06262159,,,,,,,
2021-04-01 00:28:21.377,,,,,,,,,25.07633018,,,,,
2021-04-01 00:29:21.563,0.0,,,,,,,,,,,,134.40525818,
2021-04-01 00:34:21.498,,,,,,,,,,141.10913086,,,,
2021-04-01 00:36:22.014,,,,0.0,,,,,,,,,,
2021-04-01 00:39:21.889,,,,,,,0.0,,,,,149.34884644,,156.77371216
2021-04-01 00:40:22.568,,,,,,,0.50426865,,,,,,,
2021-04-01 00:41:21.748,,,,,,,0.0,,,,,,,
2021-04-01 00:42:21.862,,,,,,,,,25.89205933,,,,,
2021-04-01 00:43:21.844,0.0,,,,,,,,,,,,134.17408752,
2021-04-01 00:47:21.859,,,,,,,0.0,,,,,,,
2021-04-01 00:48:22.056,,,,,,,0.28179717,,,141.10913086,,,,
2021-04-01 00:49:22.038,0.0,,,0.0,,,0.02224714,,26.35531616,141.34030151,,149.15658569,134.86759949,157.68922424
2021-04-01 00:50:22.300,,,,0.0,,,,,,,,,,157.54273987
2021-04-01 00:53:22.403,,,,,,,,,,,,149.78143311,,
2021-04-01 00:56:22.445,,,,,,,,,26.79087067,,,,,
2021-04-01 00:57:22.656,0.0,,,,,,,,,,,,134.86759949,
2021-04-01 01:02:22.797,,,,,,,0.0,,27.13579559,141.57147217,,,,
2021-04-01 01:03:22.914,,,,,,,0.2785013,,,,,,,157.13990784
2021-04-01 01:04:22.979,,,,0.0,,,0.00164794,,,,,,,
2021-04-01 01:07:23.139,,,,,,,,,27.34727859,,,149.58917236,,
2021-04-01 01:11:23.316,0.0,,,,,,,,,,,,134.40525818,
2021-04-01 01:13:23.275,,,,,,,,,27.52855301,,,,,
2021-04-01 01:16:24.149,,,,,,,,,,145.03903198,,,,
2021-04-01 01:18:23.588,,,,0.0,,,0.0,,,,,,,
2021-04-01 01:19:23.681,0.0,,,0.0,,,0.00741572,,27.60156441,144.11434937,,149.4690094,134.86759949,156.33425903
2021-04-01 01:21:23.937,,,,,,,,,,,,150.06977844,,
2021-04-01 01:24:24.475,,,,,,,,,27.62170601,,,149.75740051,,
2021-04-01 01:25:24.613,0.0,,,,,,,,,,,148.98835754,134.86759949,
2021-04-01 01:27:24.112,,,,,,,0.0,,,,,,,
2021-04-01 01:28:24.204,,,,,,,0.5182761,,,,,,,
2021-04-01 01:29:24.227,,,,,,,0.0,,,,,,,
2021-04-01 01:31:24.086,,,,,,,0.0,,,146.42604065,,,,
2021-04-01 01:32:24.095,,,,0.0,,,0.26366985,,,,,,,
2021-04-01 01:33:24.264,,,,,,,0.24059875,,,,,149.22868347,,
2021-04-01 01:34:24.453,,,,,,,0.0,,,,,,,
2021-04-01 01:36:24.601,,,,,,,0.0,,,,,,,
2021-04-01 01:37:24.299,,,,,,,0.15655398,,,,,,,
2021-04-01 01:38:24.597,,,,,,,0.0,,,,,,,
2021-04-01 01:39:24.378,0.0,,,,,,,,27.83067513,,,,135.09877014,
2021-04-01 01:45:24.916,,,,,,,,,,142.03381348,,,,
2021-04-01 01:46:25.183,,,,0.0,,,,,,,,,,
2021-04-01 01:47:24.815,,,,,,,,,,,,149.49304199,,
2021-04-01 01:49:25.004,0.0,,,0.0,,,0.0,,28.07488441,144.34552002,,149.1325531,135.3299408,157.79908752
2021-04-01 01:50:24.959,,,,,,,0.0,,28.07740211,,,,,
2021-04-01 01:51:25.031,,,,,,,0.14913826,,,,,,,158.82446289
2021-04-01 01:52:25.195,,,,,,,0.0,,,,,,,
2021-04-01 01:53:25.524,0.0,,,,,,,,,,,,135.09877014,
2021-04-01 01:59:25.759,,,,,,,,,,140.87796021,,,,
2021-04-01 02:00:25.515,,,,0.0,,,,,,,,,,
2021-04-01 02:01:25.520,,,,,,,,,,,,149.51707458,,
