TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2022-03-01 00:00:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:00:29.601,,,,129.0,,,,,,,,,,207.31044006
2022-03-01 00:01:29.613,,,,130.0,,,,,,,,,,
2022-03-01 00:02:29.608,,,,129.0,,,,,,,,199.43237305,,205.80897522
2022-03-01 00:03:29.623,,,,,,,,,,,,196.83688354,,
2022-03-01 00:04:29.635,,,,,,,,,,,,199.04785156,,
2022-03-01 00:05:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:05:29.639,,,,,,,,,,,,,,207.56678772
2022-03-01 00:06:29.632,,,,129.0,,,,,31.95211411,,,,,
2022-03-01 00:07:29.645,,,,130.0,,,,,,,,,,
2022-03-01 00:08:29.658,,,,129.0,,,,,,,,,,
2022-03-01 00:09:29.667,249.00001526,,,,,,,,,187.57411194,,,193.58448792,
2022-03-01 00:10:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:11:29.672,,,,,,,,,32.06792831,,,,,
2022-03-01 00:15:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:19:29.706,249.00001526,,,129.0,,,9.14357662,,32.14345932,189.19230652,,196.90898132,194.74032593,206.13856506
2022-03-01 00:20:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:20:29.713,,,,129.0,,,9.82334995,,32.14597702,,,199.04785156,,205.29627991
2022-03-01 00:21:29.719,,,,130.0,,,9.45338917,,,,,198.01445007,,206.72450256
2022-03-01 00:22:29.721,,,,129.0,,,9.55226421,,,,,,,205.11317444
2022-03-01 00:23:29.730,249.00001526,,,130.0,,,9.45009327,,,188.72996521,,198.08654785,194.50917053,
2022-03-01 00:24:29.727,,,,129.0,,,9.75578594,,,,,197.19734192,,205.51600647
2022-03-01 00:25:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:25:29.732,,,,,,,9.9304657,,,,,198.68736267,,203.75820923
2022-03-01 00:26:29.737,,,,,,,9.1864233,,,,,,,205.62586975
2022-03-01 00:27:29.751,,,,,,,9.56709576,,,,,198.47106934,,
2022-03-01 00:28:29.752,,,,,,,7.99826097,,,,,197.2454071,,
2022-03-01 00:29:29.749,,,,,,,9.63466167,,,,,198.13461304,,
2022-03-01 00:30:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:30:29.761,,,,129.0,,,,,,,,,,
2022-03-01 00:31:29.763,,,,130.0,,,,,,,,197.2454071,,
2022-03-01 00:32:29.777,,,,129.0,,,,,,,,,,
2022-03-01 00:34:29.788,,,,,,,,,32.52866745,,,,,
2022-03-01 00:35:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:35:29.800,,,,,,,,,,,,200.20141602,,
2022-03-01 00:37:29.816,248.0,,,,,,,,,188.96113586,,,197.97668457,205.84559631
2022-03-01 00:39:29.831,,,,,,,,,,,,,,208.55552673
2022-03-01 00:40:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:40:29.828,,,,,,,,,,,,,,207.0907135
2022-03-01 00:41:29.843,,,,,,,,,,,,,,208.40904236
2022-03-01 00:45:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:46:29.886,,,,129.0,,,,,,,,,,
2022-03-01 00:48:29.904,,,,,,,,,32.83078766,,,,,
2022-03-01 00:49:29.910,248.0,,,129.0,,,8.88567448,,32.82575226,187.80528259,,198.37493896,196.12734985,206.43153381
2022-03-01 00:50:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:50:29.912,,,,130.0,,,10.10597134,,,,,197.50976563,,203.86807251
2022-03-01 00:51:29.931,248.0,,,129.0,,,6.81668997,,,188.72996521,,199.76882935,197.05203247,208.92173767
2022-03-01 00:52:29.933,,,,129.0,,,7.94387865,,,,,198.85559082,,205.40614319
2022-03-01 00:53:29.940,,,,130.0,,,8.73653603,,,,,200.00915527,,
2022-03-01 00:54:29.947,,,,129.0,,,9.12462521,,,,,197.50976563,,206.61463928
2022-03-01 00:55:00.000,,,,,,,,0.00276882,,,,,,
2022-03-01 00:55:29.953,,,,,,,10.06724453,,,,,198.66333008,,205.03993225
2022-03-01 00:56:29.945,,,,,,,8.96477604,,,,,198.30284119,,206.79774475
2022-03-01 00:57:29.955,,,,,,,9.03646088,,32.91638947,,,199.86495972,,
2022-03-01 00:58:29.965,,,,,,,9.67174053,,,,,198.11058044,,205.44276428
2022-03-01 00:59:29.966,,,,,,,9.2852993,,,,,199.19204712,,205.58924866
2022-03-01 01:00:00.000,,,,,,,,0.00276882,,,,,,
