TS,TORQUE_MOTOR,TORQUE_ROD,SPEED_MOTOR,SPEED_ROD,EFFICIENCY_PUMP,LEVEL_DOWNHOLE,FLOW_GAS,FLOW_WATER,TEMP_GAS,PRESSURE_AN,PRESSURE_DH,PRESSURE_GAS,PRESSURE_TUB,PRESSURE_WATER
2017-08-01 00:00:12.790,,,,,,,0.0,6.649e-05,,,,,,299.04702759
2017-08-01 00:01:12.793,0.0,,,0.0,,,0.0,7.279e-05,,-23.56794167,,,-20.19664764,
2017-08-01 00:02:12.799,,,,,,,0.0,7.279e-05,,,,137.32963562,,300.70883179
2017-08-01 00:03:12.815,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:04:12.812,,,,,,,0.0,7.279e-05,,,,,,300.56219482
2017-08-01 00:05:12.833,,,,,,,0.0,7.279e-05,16.53790092,,,,,152.66177368
2017-08-01 00:06:12.832,,,,,,,0.0,9.796e-05,,,,,,
2017-08-01 00:07:12.842,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:08:12.858,,,,,,,0.0,7.279e-05,,,,,,154.03030396
2017-08-01 00:09:12.876,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:10:12.871,,,,,,,0.0,8.538e-05,,,,,,
2017-08-01 00:11:12.883,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:12:12.881,,,,,,,0.0,7.279e-05,,,,,,157.64717102
2017-08-01 00:13:12.903,,,,,,,0.0,7.279e-05,,,,,,156.37637329
2017-08-01 00:14:12.909,,,,,,,0.0,8.538e-05,,,,,,
2017-08-01 00:15:12.920,0.0,,,0.0,,,0.0,7.279e-05,,-22.36391449,,,-18.27020645,
2017-08-01 00:16:12.929,,,,,,,0.0,8.538e-05,,,,137.76855469,,
2017-08-01 00:17:12.921,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:18:12.941,,,,,,,0.0,8.538e-05,,,,,,
2017-08-01 00:19:12.959,,,,,,,0.0,7.279e-05,17.3574028,,,,,155.98535156
2017-08-01 00:20:12.988,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:21:12.994,,,,,,,0.0,6.649e-05,,,,,,
2017-08-01 00:22:13.014,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:23:13.014,,,,,,,0.0,7.279e-05,,,,,,155.15446472
2017-08-01 00:24:13.033,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:25:13.050,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:26:13.065,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:27:13.068,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:28:13.081,,,,,,,0.0,7.279e-05,17.83455276,,,,,
2017-08-01 00:29:13.091,0.0,,,0.0,,,0.0,8.538e-05,,-22.36391449,,,-17.78859138,
2017-08-01 00:30:13.087,,,,,,,0.0,7.279e-05,,,,138.01182556,,
2017-08-01 00:31:13.110,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:32:13.119,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:33:13.136,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:34:13.143,,,,,,,0.0,7.279e-05,,,,,,152.46626282
2017-08-01 00:35:13.149,,,,,,,0.0,7.279e-05,18.3171978,,,,,
2017-08-01 00:36:13.158,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:37:13.176,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:38:13.195,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:39:13.197,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:40:13.198,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:41:13.205,,,,,,,0.0,8.538e-05,18.64845848,,,,,
2017-08-01 00:42:13.231,,,,,,,0.0,8.538e-05,,,,,,
2017-08-01 00:43:13.229,0.0,,,0.0,,,0.0,7.908e-05,,-22.60472107,,,-17.78859138,
2017-08-01 00:44:13.242,,,,,,,0.0,7.908e-05,,,,136.70874023,,
2017-08-01 00:45:13.260,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:46:13.270,,,,,,,0.0,7.908e-05,,,,,,153.10165405
2017-08-01 00:47:13.265,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:48:13.288,,,,,,,0.0,7.279e-05,,,,,,154.03030396
2017-08-01 00:49:13.296,,,,,,,0.0,7.908e-05,,,,,,
2017-08-01 00:50:13.319,,,,,,,0.0,7.279e-05,,,,,,
2017-08-01 00:51:13.326,,,,,,,0.0,8.538e-05,,,,,,155.05671692
